Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
30/01/2019,CHUDLEIGH-CP0685924GBP,QUALITY GARDEN SUPPLIES,112.80,0.00,Estate and Garden Services,Lawn & garden supply/nursery
04/02/2019,CHUDLEIGH-CP0685924GBP,AMZN MKTP UK MI80C4JN4 AM,26.86,0.00,Books and Periodicals,Book stores
04/02/2019,CHUDLEIGH-CP0685924GBP,Amazon.co.uk MI0JX8334,19.61,0.00,Mail Order / Direct Selling,Direct sales companies
04/02/2019,CHUDLEIGH-CP0685924GBP,Amazon.co.uk MI6JM83C4,19.69,0.00,Mail Order / Direct Selling,Direct sales companies
05/02/2019,CHUDLEIGH-CP0685924GBP,AMZN Mktp UK MI3L15AZ4,13.16,0.00,Books and Periodicals,Book stores
05/02/2019,CHUDLEIGH-CP0685924GBP,AMZN MKTP UK AMAZON.CO.UK,-14.99,0.00,Books and Periodicals,Book stores
05/02/2019,CHUDLEIGH-CP0685924GBP,AMZN MKTP UK MI6YT8T34 AM,29.07,0.00,Books and Periodicals,Book stores
05/02/2019,CHUDLEIGH-CP0685924GBP,Amazon.co.uk MI9BR1TT4,2.54,0.00,Mail Order / Direct Selling,Direct sales companies
05/02/2019,CHUDLEIGH-CP0685924GBP,BIOTECTS LTD,24.84,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
06/02/2019,CHUDLEIGH-CP0685924GBP,AMZN Mktp UK MI29Y8EX4,30.01,0.00,Books and Periodicals,Book stores
08/02/2019,CHUDLEIGH-CP0685924GBP,AMZN MKTP UK MI3IQ8PO4 AM,32.99,0.00,Books and Periodicals,Book stores
11/02/2019,CHUDLEIGH-CP0685924GBP,TESCO STORE 2487,18.07,0.00,General Retail and Wholesale,Grocery stores
11/02/2019,CHUDLEIGH-CP0685924GBP,CO-OP GROUP 160645,9.50,0.00,General Retail and Wholesale,Grocery stores
12/02/2019,CHUDLEIGH-CP0685924GBP,WWW.TEACHERBOARDS.CO.UK,87.60,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
15/02/2019,CHUDLEIGH-CP0685924GBP,AMZ PIEULER,-4.87,0.00,General Retail and Wholesale,Miscellaneous retail
28/01/2019,COUNTESS WEAR PRI-CP0681219GBP,TESCO STORE 2487,69.31,0.00,General Retail and Wholesale,Grocery stores
04/02/2019,COUNTESS WEAR PRI-CP0681219GBP,TESCO STORE 2487,52.23,0.00,General Retail and Wholesale,Grocery stores
08/02/2019,COUNTESS WEAR PRI-CP0681219GBP,TVLICENSING.CO.UK,150.50,0.00,Professional Services,Consultants & public relation services
11/02/2019,COUNTESS WEAR PRI-CP0681219GBP,TESCO STORE 2487,7.03,0.00,General Retail and Wholesale,Grocery stores
25/01/2019,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  LOCKERKEYS,4.68,0.00,Professional Services,Professional services
28/01/2019,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  WIKIPARTS,28.09,0.00,Computer Equipment & Services,"Programming, data processing & system design"
30/01/2019,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  TEN TORS,558.00,0.00,Leisure Activities,"Civic, social & fraternal associations"
30/01/2019,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  TEN TORS,186.00,0.00,Leisure Activities,"Civic, social & fraternal associations"
30/01/2019,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  TRAINLINE,122.50,0.00,Travel - Air/Rail/Road,Transportation services
02/02/2019,CULLOMPTON COM CO-CP0727728GBP,One.com,34.74,0.00,Computer Equipment & Services,Computer network information services
13/02/2019,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  JOHNLEWISPL,199.00,0.00,General Retail and Wholesale,Department stores
21/01/2019,D C C WESTCROFT JUNIOR SCHOOL,ONLINE LABELS LTD,119.28,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
23/01/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN MKTP UK MB5U987W4 AM,47.70,0.00,Books and Periodicals,Book stores
23/01/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN MKTP UK MB67E67Y4 AM,11.20,0.00,Books and Periodicals,Book stores
23/01/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN MKTP UK MB7G697H4 AM,57.95,0.00,Books and Periodicals,Book stores
23/01/2019,D C C WESTCROFT JUNIOR SCHOOL,AMAZON.CO.UK MB5V847E4 AM,7.84,0.00,General Retail and Wholesale,Miscellaneous retail
24/01/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MB3XV79T4,17.99,0.00,Books and Periodicals,Book stores
24/01/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN MKTP UK MB43799W4 AM,67.29,0.00,Books and Periodicals,Book stores
24/01/2019,D C C WESTCROFT JUNIOR SCHOOL,TFL VISITOR SHOP,525.75,0.00,General Retail and Wholesale,Catalogue & retail shops
24/01/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk MB1XC39K4,25.98,0.00,Mail Order / Direct Selling,Direct sales companies
24/01/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk MB5H64914,22.48,0.00,Mail Order / Direct Selling,Direct sales companies
28/01/2019,D C C WESTCROFT JUNIOR SCHOOL,HALFORDS ON LINE,50.00,0.00,General Retail and Wholesale,"Bicycle shops, sales & service"
05/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MI4H79TT4,45.20,0.00,Books and Periodicals,Book stores
07/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MI5Y230R4,13.57,0.00,Books and Periodicals,Book stores
13/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MI75A7HR4,11.44,0.00,Books and Periodicals,Book stores
13/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MI7CQ4HZ4,12.89,0.00,Books and Periodicals,Book stores
13/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MI7IP2H64,26.05,0.00,Books and Periodicals,Book stores
13/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZN Mktp UK MI8173HE4,17.75,0.00,Books and Periodicals,Book stores
14/02/2019,D C C WESTCROFT JUNIOR SCHOOL,AMAZON.CO.UK MI2O46BQ4 AM,52.26,0.00,General Retail and Wholesale,Miscellaneous retail
23/01/2019,DCC - AXE BEACON-CP0697835GBP,CURRYS ONLINE,556.00,0.00,General Retail and Wholesale,Electronics shops
23/01/2019,DCC - AXE BEACON-CP0697835GBP,Amazon.co.uk MB0RG47N4,22.68,0.00,Mail Order / Direct Selling,Direct sales companies
24/01/2019,DCC - AXE BEACON-CP0697835GBP,AMZN Mktp UK MB1NJ19D4,19.38,0.00,Books and Periodicals,Book stores
24/01/2019,DCC - AXE BEACON-CP0697835GBP,AMZN Mktp UK MB4XM59B4,82.24,0.00,Books and Periodicals,Book stores
24/01/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,4.64,0.00,General Retail and Wholesale,Grocery stores
26/01/2019,DCC - AXE BEACON-CP0697835GBP,ORIGINAL FACTORY S,47.05,0.00,General Retail and Wholesale,Department stores
27/01/2019,DCC - AXE BEACON-CP0697835GBP,WAITROSE 657,35.76,0.00,General Retail and Wholesale,Grocery stores
27/01/2019,DCC - AXE BEACON-CP0697835GBP,Amazon Prime,-79.00,0.00,Mail Order / Direct Selling,Continuous subscriptions
28/01/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,2.01,0.00,General Retail and Wholesale,Grocery stores
29/01/2019,DCC - AXE BEACON-CP0697835GBP,AMZN MKTP UK MI5V93CV4 AM,4.30,0.00,Books and Periodicals,Book stores
29/01/2019,DCC - AXE BEACON-CP0697835GBP,AMZN MKTP UK MI8NY5CD4 AM,3.64,0.00,Books and Periodicals,Book stores
29/01/2019,DCC - AXE BEACON-CP0697835GBP,SP   PRIMARY SCIENCE T,47.00,0.00,Computer Equipment & Services,Computer software stores
29/01/2019,DCC - AXE BEACON-CP0697835GBP,LIDL UK  SIDMOUTH,6.66,0.00,General Retail and Wholesale,Grocery stores
29/01/2019,DCC - AXE BEACON-CP0697835GBP,AMAZON.CO.UK MI7369CA4 AM,33.03,0.00,General Retail and Wholesale,Miscellaneous retail
31/01/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,21.30,0.00,General Retail and Wholesale,Grocery stores
31/01/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,7.13,0.00,General Retail and Wholesale,Grocery stores
31/01/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,41.36,0.00,General Retail and Wholesale,Grocery stores
01/02/2019,DCC - AXE BEACON-CP0697835GBP,WOODBURY PARK HOTEL&GOLF,250.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
02/02/2019,DCC - AXE BEACON-CP0697835GBP,LIDL UK  SIDMOUTH,3.61,0.00,General Retail and Wholesale,Grocery stores
03/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO DELIVERY SAVER2,6.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
03/02/2019,DCC - AXE BEACON-CP0697835GBP,Amazon.co.uk MI1QG1NG4,16.05,0.00,Mail Order / Direct Selling,Direct sales companies
04/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,96.79,0.00,General Retail and Wholesale,Grocery stores
05/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,-2.00,0.00,General Retail and Wholesale,Grocery stores
06/02/2019,DCC - AXE BEACON-CP0697835GBP,CO-OP GROUP 160129,4.00,0.00,General Retail and Wholesale,Grocery stores
06/02/2019,DCC - AXE BEACON-CP0697835GBP,LIDL UK  SIDMOUTH,22.59,0.00,General Retail and Wholesale,Grocery stores
06/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,5.57,0.00,General Retail and Wholesale,Grocery stores
07/02/2019,DCC - AXE BEACON-CP0697835GBP,WWW.ICO.GOV.UK,40.00,0.00,Statutory Bodies,Government services
11/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,74.36,0.00,General Retail and Wholesale,Grocery stores
11/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,8.34,0.00,General Retail and Wholesale,Grocery stores
13/02/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,6.76,0.00,General Retail and Wholesale,Grocery stores
14/02/2019,DCC - AXE BEACON-CP0697835GBP,CO-OP GROUP 160129,4.65,0.00,General Retail and Wholesale,Grocery stores
20/02/2019,DCC - AXE BEACON-CP0697835GBP,AMZN MKTP UK MI29V9774 AM,55.20,0.00,Books and Periodicals,Book stores
20/02/2019,DCC - AXE BEACON-CP0697835GBP,AMZN MKTP UK MI6T90KV4 AM,11.98,0.00,Books and Periodicals,Book stores
08/02/2019,DCC - CAREY FEDER-CP0687759GBP,POST OFFICE COUNTER,1.77,0.00,Mail and Courier Services,Postal services
12/02/2019,DCC - CAREY FEDER-CP0687759GBP,POST OFFICE COUNTER,1.77,0.00,Mail and Courier Services,Postal services
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  REFRESHECOM,11.87,0.00,Computer Equipment & Services,"Programming, data processing & system design"
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  BAMFORDSMIT,71.50,0.00,General Retail and Wholesale,Art dealers & galleries
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  GRABTOPDEAL,4.92,0.00,General Retail and Wholesale,Variety stores
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  KELSIEDRUGG,18.95,0.00,General Retail and Wholesale,Miscellaneous retail
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  ONDERDELENW,62.48,0.00,General Retail and Wholesale,Department stores
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,SPORTSDIRECT.COM,5.00,0.00,General Retail and Wholesale,Sporting goods shops
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,WWW.VOUCHEREXPRESS.CO.,20.00,0.00,General Retail and Wholesale,"Gift, card & novelty shops"
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,EBUYER (UK) LTD,58.49,0.00,General Retail and Wholesale,Household appliance stores
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  BOOKSETCLTD,7.86,0.00,Miscellaneous Industrial/Commercial Supplies,Chemical products
24/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  FUTURELINKP,51.25,0.00,Training and Educational,Primary & secondary school
25/01/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN Mktp UK MB8KF1U64,16.12,0.00,Books and Periodicals,Book stores
25/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  HAPPYTHREAD,182.93,0.00,General Retail and Wholesale,Children/infants shops
25/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  HENWEITHONG,7.18,0.00,General Retail and Wholesale,Misc. home furnishing
25/01/2019,DCC - DAWLISH CC-CP0689084GBP,TESCO STORE 2487,100.69,0.00,General Retail and Wholesale,Grocery stores
28/01/2019,DCC - DAWLISH CC-CP0689084GBP,AMAZON.CO.UK MB5V74YH4 AM,8.88,0.00,General Retail and Wholesale,Miscellaneous retail
28/01/2019,DCC - DAWLISH CC-CP0689084GBP,WWW.METALS4U.CO.UK,78.33,0.00,Miscellaneous Industrial/Commercial Supplies,Metal products
28/01/2019,DCC - DAWLISH CC-CP0689084GBP,VODAFONE LTD,37.44,0.00,Telecommunication Services,Phone services
29/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  FUNNYYES,6.98,0.00,General Retail and Wholesale,Electronics shops
29/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  PETEREDWARD,6.89,0.00,General Retail and Wholesale,Miscellaneous retail
29/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  PVCTUBEONLI,5.90,0.00,General Retail and Wholesale,Miscellaneous retail
29/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  QUANTUMARTL,3.99,0.00,General Retail and Wholesale,Art & craft shops
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN MKTP UK MI9TE4444 AM,6.88,0.00,Books and Periodicals,Book stores
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DAVIDJPAYNE,230.00,0.00,General Retail and Wholesale,Hardware stores
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  HERITAGEABR,27.09,0.00,General Retail and Wholesale,Family clothing shops
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  SASHTIMELTD,13.28,0.00,General Retail and Wholesale,Misc. home furnishing
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  SHENZHENSHI,4.69,0.00,General Retail and Wholesale,Drapery & upholstery shops
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  WINDOWREPAI,5.42,0.00,General Retail and Wholesale,Hardware stores
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  ZHANGHUALEI,3.16,0.00,General Retail and Wholesale,Electronics shops
31/01/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  STEELMANS,22.99,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
01/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  COOLCMPNTS,5.04,0.00,General Retail and Wholesale,Electronics shops
01/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DMTOOLSLTD,149.95,0.00,General Retail and Wholesale,Hardware stores
01/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  RUTLANDSLIM,33.90,0.00,General Retail and Wholesale,Hardware stores
01/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  WOW DEALS,26.00,0.00,General Retail and Wholesale,Cosmetic shops
01/02/2019,DCC - DAWLISH CC-CP0689084GBP,TESCO STORE 2487,99.49,0.00,General Retail and Wholesale,Grocery stores
01/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  CNS TOOLS,195.00,0.00,Professional Services,Professional services
03/02/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN Mktp UK MI8QG3N24,79.80,0.00,Books and Periodicals,Book stores
04/02/2019,DCC - DAWLISH CC-CP0689084GBP,AC ADAPTORS R US LTD,39.80,0.00,General Retail and Wholesale,Electronics shops
04/02/2019,DCC - DAWLISH CC-CP0689084GBP,Amazon.co.uk MI20803L4,15.49,0.00,Mail Order / Direct Selling,Direct sales companies
05/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  KEXIANGYANG,5.17,0.00,General Retail and Wholesale,Variety stores
05/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  YANGXIAODON,11.14,0.00,General Retail and Wholesale,Womens clothes shops
05/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  YANGXIAODON,5.18,0.00,General Retail and Wholesale,Womens clothes shops
07/02/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN MKTP UK MI5V59074 AM,35.99,0.00,Books and Periodicals,Book stores
07/02/2019,DCC - DAWLISH CC-CP0689084GBP,WP-SING FOR PLEASU,59.99,0.00,Clubs/Associations/Organisations,Charitable organisations
07/02/2019,DCC - DAWLISH CC-CP0689084GBP,TEIGNBRIDGE DC,54.00,0.00,Statutory Bodies,Government services
08/02/2019,DCC - DAWLISH CC-CP0689084GBP,TESCO STORE 2487,107.11,0.00,General Retail and Wholesale,Grocery stores
08/02/2019,DCC - DAWLISH CC-CP0689084GBP,Amazon.co.uk MI8CF81G4,10.56,0.00,Mail Order / Direct Selling,Direct sales companies
11/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  FRFAIRYSEAS,29.00,0.00,General Retail and Wholesale,Children/infants shops
12/02/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN Mktp UK MI0KH4VI4,5.98,0.00,Books and Periodicals,Book stores
12/02/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN MKTP UK AMAZON.CO.UK,-2.56,0.00,Books and Periodicals,Book stores
12/02/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  RKEYSCOUK,16.95,0.00,General Retail and Wholesale,Electronics shops
14/02/2019,DCC - DAWLISH CC-CP0689084GBP,WWW.ICO.GOV.UK,60.00,0.00,Statutory Bodies,Government services
15/02/2019,DCC - DAWLISH CC-CP0689084GBP,TVLICENSING.CO.UK,150.50,0.00,Professional Services,Consultants & public relation services
15/02/2019,DCC - DAWLISH CC-CP0689084GBP,VODAFONE LTD,16.22,0.00,Telecommunication Services,Phone services
28/01/2019,DCC - DENBURY PRI-CP0697771GBP,AMZN MKTP UK MB8VL3YO4 AM,31.31,0.00,Books and Periodicals,Book stores
03/02/2019,DCC - DENBURY PRI-CP0697771GBP,AMZN MKTP UK MI4CP5NP4 AM,59.98,0.00,Books and Periodicals,Book stores
03/02/2019,DCC - DENBURY PRI-CP0697771GBP,AMZN MKTP UK MI5HJ4N34 AM,30.30,0.00,Books and Periodicals,Book stores
03/02/2019,DCC - DENBURY PRI-CP0697771GBP,AMZN MKTP UK MI9S63N44 AM,49.99,0.00,Books and Periodicals,Book stores
03/02/2019,DCC - DENBURY PRI-CP0697771GBP,AMZN MKTP UK MI9W073L4 AM,30.30,0.00,Books and Periodicals,Book stores
06/02/2019,DCC - DENBURY PRI-CP0697771GBP,AMZN MKTP UK MI62Y3EQ4 AM,8.53,0.00,Books and Periodicals,Book stores
01/02/2019,DCC  EMERGENCY DU-CP0689083GBP,ST ANDREWS HOTEL,70.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
04/02/2019,DCC  EMERGENCY DU-CP0689083GBP,THE GREAT WESTERN HOTEL,60.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
23/01/2019,DCC - EXETER LEARNING DIS,AMZN MKTP UK MB1M417G4 AM,12.99,0.00,Books and Periodicals,Book stores
23/01/2019,DCC - EXETER LEARNING DIS,AMZN MKTP UK MB39K0724 AM,3.46,0.00,Books and Periodicals,Book stores
23/01/2019,DCC - EXETER LEARNING DIS,AMAZON.CO.UK MB1QM1KW4 AM,18.74,0.00,General Retail and Wholesale,Miscellaneous retail
30/01/2019,DCC - EXETER LEARNING DIS,RED ONE LTD,180.00,0.00,Training and Educational,Colleges & universities
11/02/2019,DCC - EXETER LEARNING DIS,AMZN Mktp UK MI9SP2VS4,15.00,0.00,Books and Periodicals,Book stores
13/02/2019,DCC - EXETER LEARNING DIS,AMZN Mktp UK MI7Y51544,27.88,0.00,Books and Periodicals,Book stores
14/02/2019,DCC - EXETER LEARNING DIS,AMZN Mktp UK MI48O9BW4,26.97,0.00,Books and Periodicals,Book stores
25/01/2019,DCC - LANDSCORE PRIMARY SCH,THE BOOK PEOPLE,19.95,0.00,Books and Periodicals,Book stores
29/01/2019,DCC - LANDSCORE PRIMARY SCH,BIN SHOP,65.06,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
30/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI05X6FV4,3.43,0.00,Books and Periodicals,Book stores
30/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI3EX3OX4,12.98,0.00,Books and Periodicals,Book stores
30/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI70D5OU4,59.99,0.00,Books and Periodicals,Book stores
31/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN MKTP UK MI1MH14K4 AM,14.45,0.00,Books and Periodicals,Book stores
31/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN MKTP UK MI2M624C4 AM,29.95,0.00,Books and Periodicals,Book stores
31/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI37004T4,35.98,0.00,Books and Periodicals,Book stores
31/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI4M904J4,55.77,0.00,Books and Periodicals,Book stores
31/01/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI8DI44U4,9.63,0.00,Books and Periodicals,Book stores
01/02/2019,DCC - LANDSCORE PRIMARY SCH,PAYPAL  BEARDSALLST,19.60,0.00,Miscellaneous Industrial/Commercial Supplies,Chemical products
07/02/2019,DCC - LANDSCORE PRIMARY SCH,WWW.ONLINELAPTOPBATTER,23.90,0.00,Computer Equipment & Services,"Computers, peripherals & software"
11/02/2019,DCC - LANDSCORE PRIMARY SCH,PAYPAL  BEARDSALLST,42.80,0.00,Miscellaneous Industrial/Commercial Supplies,Chemical products
13/02/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MI7E425X4,46.13,0.00,Books and Periodicals,Book stores
28/01/2019,DCC - LYMPSTONE P-CP0691281GBP,AIRSERVER,79.90,0.00,Computer Equipment & Services,"Computers, peripherals & software"
31/01/2019,DCC - LYMPSTONE P-CP0691281GBP,WWW.GWR.COM,45.00,0.00,Travel - Air/Rail/Road,Passenger railways
25/01/2019,DCC - NEWTOEN PRI-CP0732478GBP,TWINKL LTD,49.56,0.00,Clubs/Associations/Organisations,Membership organisations
12/02/2019,DCC - NEWTOEN PRI-CP0732478GBP,WWW.INSECTLORE-EUROPE.CO,32.93,0.00,Mail Order / Direct Selling,Catalogue sales
23/01/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  INNOVALTD,8.67,0.00,General Retail and Wholesale,Camera & photographic supply shop
28/01/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  TEN TORS,372.00,0.00,Leisure Activities,"Civic, social & fraternal associations"
29/01/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  SOUNDVISION,40.00,0.00,General Retail and Wholesale,Electronics shops
29/01/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  DELTARUBBER,40.37,0.00,Professional Services,Accountants & auditors
29/01/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  KITRONIK,16.56,0.00,Training and Educational,Primary & secondary school
30/01/2019,DCC - SIDMOUTH CO-CP0697845GBP,AMZN Mktp UK MI5M67FR4,31.62,0.00,Books and Periodicals,Book stores
02/02/2019,DCC - SIDMOUTH CO-CP0697845GBP,AMZN MKTP UK MI6QH9ZY4 AM,99.98,0.00,Books and Periodicals,Book stores
