Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
14/06/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZNMktplace,9.67,0.00,General Retail and Wholesale,Miscellaneous retail
16/06/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZNMktplace,27.02,0.00,General Retail and Wholesale,Miscellaneous retail
19/06/2019,D C C WESTCROFT JUNIOR SCHOOL,FOCUS EDUCATION UK LTD,125.00,0.00,Books and Periodicals,Book stores
19/06/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZNMktplace,31.76,0.00,General Retail and Wholesale,Miscellaneous retail
19/06/2019,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk M69IJ1PU4,32.99,0.00,Mail Order / Direct Selling,Direct sales companies
20/06/2019,D C C WESTCROFT JUNIOR SCHOOL,AMZNMktplace,16.96,0.00,General Retail and Wholesale,Miscellaneous retail
23/05/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,7.91,0.00,General Retail and Wholesale,Grocery stores
30/05/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,6.00,0.00,General Retail and Wholesale,Grocery stores
03/06/2019,DCC - AXE BEACON-CP0697835GBP,BOOKER LIMITED EXETER,86.87,0.00,Catering and Catering Supplies,Caterers
03/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO STORE 2487,10.08,0.00,General Retail and Wholesale,Grocery stores
03/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,150.89,0.00,General Retail and Wholesale,Grocery stores
03/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO DELIVERY SAVER2,6.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
04/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO STORE 2679,16.50,0.00,General Retail and Wholesale,Grocery stores
05/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO STORE 2679,23.82,0.00,General Retail and Wholesale,Grocery stores
05/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO STORE 2679,8.75,0.00,General Retail and Wholesale,Grocery stores
06/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,11.00,0.00,General Retail and Wholesale,Grocery stores
10/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,111.61,0.00,General Retail and Wholesale,Grocery stores
10/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,5.67,0.00,General Retail and Wholesale,Grocery stores
11/06/2019,DCC - AXE BEACON-CP0697835GBP,AMZNMktplace,57.79,0.00,General Retail and Wholesale,Miscellaneous retail
11/06/2019,DCC - AXE BEACON-CP0697835GBP,AMZNMktplace,9.99,0.00,General Retail and Wholesale,Miscellaneous retail
12/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,10.05,0.00,General Retail and Wholesale,Grocery stores
13/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,15.58,0.00,General Retail and Wholesale,Grocery stores
13/06/2019,DCC - AXE BEACON-CP0697835GBP,AMZNMKTPLACE AMAZON.CO.UK,32.72,0.00,General Retail and Wholesale,Miscellaneous retail
16/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO STORE 2487,26.58,0.00,General Retail and Wholesale,Grocery stores
17/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,146.66,0.00,General Retail and Wholesale,Grocery stores
18/06/2019,DCC - AXE BEACON-CP0697835GBP,WEYMOUTH,616.00,0.00,Leisure Activities,Tourist attractions and exhibitions
19/06/2019,DCC - AXE BEACON-CP0697835GBP,LIDL GB SIDMOUTH,7.43,0.00,General Retail and Wholesale,Grocery stores
19/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,51.10,0.00,General Retail and Wholesale,Grocery stores
20/06/2019,DCC - AXE BEACON-CP0697835GBP,TESCO-STORES 6457,42.80,0.00,General Retail and Wholesale,Grocery stores
20/06/2019,DCC - AXE BEACON-CP0697835GBP,WWW.LYMEREGISTOWNCOUNC,15.00,0.00,Statutory Bodies,Government services
23/05/2019,DCC - CAREY FEDER-CP0687759GBP,IMPERIAL EXETER,173.69,0.00,Restaurants and Bars,Restaurants
23/05/2019,DCC - DAWLISH CC-CP0689084GBP,AMZN MKTP UK MN6EF1D34 AM,10.93,0.00,Books and Periodicals,Book stores
23/05/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  RKEYSCOUK,5.90,0.00,General Retail and Wholesale,Electronics shops
24/05/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  ANDYSANG,30.00,0.00,General Retail and Wholesale,Miscellaneous retail
03/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMktplace,16.95,0.00,General Retail and Wholesale,Miscellaneous retail
03/06/2019,DCC - DAWLISH CC-CP0689084GBP,CARTRIDGE SAVE,44.42,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
03/06/2019,DCC - DAWLISH CC-CP0689084GBP,MIP VODAFONE TOPUP,20.00,0.00,Telecommunication Services,Phone services
04/06/2019,DCC - DAWLISH CC-CP0689084GBP,WWW ESPARES CO UK,162.96,0.00,Building Materials,Electrical parts & equipment
05/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMktplace,11.76,0.00,General Retail and Wholesale,Miscellaneous retail
05/06/2019,DCC - DAWLISH CC-CP0689084GBP,TESCO STORE 2487,167.95,0.00,General Retail and Wholesale,Grocery stores
05/06/2019,DCC - DAWLISH CC-CP0689084GBP,Amazon.co.uk M68YH3OV4,15.08,0.00,Mail Order / Direct Selling,Direct sales companies
06/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMktplace,21.98,0.00,General Retail and Wholesale,Miscellaneous retail
06/06/2019,DCC - DAWLISH CC-CP0689084GBP,PARCEL2GO_UK,7.98,0.00,Mail and Courier Services,Courier services / freight forwarders
06/06/2019,DCC - DAWLISH CC-CP0689084GBP,FILOFAX LETTS BLUELINE,17.50,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
06/06/2019,DCC - DAWLISH CC-CP0689084GBP,MOCSARI VISUAL SYS LTD,14.95,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
06/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  THINKPROMOT,2.87,0.00,Print and Advertising,Publishing & printing services
07/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMktplace,22.32,0.00,General Retail and Wholesale,Miscellaneous retail
07/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMKTPLACE AMAZON.CO.UK,14.97,0.00,General Retail and Wholesale,Miscellaneous retail
07/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  JILINGYAN,12.55,0.00,Miscellaneous Industrial/Commercial Supplies,Chemical products
09/06/2019,DCC - DAWLISH CC-CP0689084GBP,Amazon.co.uk M62SO9L34,20.45,0.00,Mail Order / Direct Selling,Direct sales companies
11/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMktplace,23.95,0.00,General Retail and Wholesale,Miscellaneous retail
13/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DB15955,43.98,0.00,General Retail and Wholesale,Miscellaneous retail
13/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DELICIOUSDE,12.99,0.00,General Retail and Wholesale,Art & craft shops
14/06/2019,DCC - DAWLISH CC-CP0689084GBP,AMZNMktplace,23.35,0.00,General Retail and Wholesale,Miscellaneous retail
14/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  EBUYER UK,436.35,0.00,General Retail and Wholesale,Electronics shops
14/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  AAWRISTBAND,16.35,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
18/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  RUSSUMS,41.54,0.00,General Retail and Wholesale,Misc. home furnishing
18/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  RUTLANDSLIM,46.90,0.00,General Retail and Wholesale,Hardware stores
18/06/2019,DCC - DAWLISH CC-CP0689084GBP,TESCO STORE 2487,93.96,0.00,General Retail and Wholesale,Grocery stores
20/06/2019,DCC - DAWLISH CC-CP0689084GBP,PAYPAL  DB15955,-21.99,0.00,General Retail and Wholesale,Miscellaneous retail
20/06/2019,DCC - DAWLISH CC-CP0689084GBP,Amazon.co.uk M696S1GN4,167.52,0.00,Mail Order / Direct Selling,Direct sales companies
09/06/2019,DCC - DENBURY PRI-CP0697771GBP,AMAZON.CO.UK M65RB14I4 AM,6.34,0.00,General Retail and Wholesale,Miscellaneous retail
11/06/2019,DCC - DENBURY PRI-CP0697771GBP,Amazon.co.uk M65HI0NQ4,24.63,0.00,Mail Order / Direct Selling,Direct sales companies
20/06/2019,DCC - DENBURY PRI-CP0697771GBP,THE NURTURE GROUP NETWORK,73.86,0.00,Clubs/Associations/Organisations,Charitable organisations
20/06/2019,DCC  EMERGENCY DU-CP0689083GBP,TRAVELODGE GB0000,101.75,0.00,Hotels and Accommodation,Travelodge
25/05/2019,DCC - HILLCREST-CP0769859GBP,HOMEBASE LTD,4.00,0.00,Building Materials,Timber & building supplies
25/05/2019,DCC - HILLCREST-CP0769859GBP,LIDL GB HONITON,54.72,0.00,General Retail and Wholesale,Grocery stores
25/05/2019,DCC - HILLCREST-CP0769859GBP,HARE & HOUNDS,23.70,0.00,Restaurants and Bars,"Bars, taverns, pubs & nightclubs"
26/05/2019,DCC - HILLCREST-CP0769859GBP,LIDL GB HONITON,12.05,0.00,General Retail and Wholesale,Grocery stores
29/05/2019,DCC - HILLCREST-CP0769859GBP,ALDI 22 780,26.54,0.00,General Retail and Wholesale,Grocery stores
29/05/2019,DCC - HILLCREST-CP0769859GBP,ICELAND,18.37,0.00,General Retail and Wholesale,Grocery stores
30/05/2019,DCC - HILLCREST-CP0769859GBP,TESCO PAY AT PUMP 3955,54.69,0.00,Automotive Fuel,Automated fuel dispensers
30/05/2019,DCC - HILLCREST-CP0769859GBP,OCEAN,40.05,0.00,Leisure Activities,"Member clubs, sport, recreation & golf"
31/05/2019,DCC - HILLCREST-CP0769859GBP,HOME BARGAINS CULLOMPT,32.24,0.00,General Retail and Wholesale,Hardware stores
31/05/2019,DCC - HILLCREST-CP0769859GBP,TVLICENSING.CO.UK,154.50,0.00,Professional Services,Consultants & public relation services
01/06/2019,DCC - HILLCREST-CP0769859GBP,WH SMITH,4.59,0.00,Books and Periodicals,Newspapers / newsagents
01/06/2019,DCC - HILLCREST-CP0769859GBP,THE RANGE,29.97,0.00,General Retail and Wholesale,Department stores
01/06/2019,DCC - HILLCREST-CP0769859GBP,PIZZA HUT (461),61.19,0.00,Restaurants and Bars,Restaurants
01/06/2019,DCC - HILLCREST-CP0769859GBP,MCDONALDS,6.07,0.00,Restaurants and Bars,Fast food restaurants
03/06/2019,DCC - HILLCREST-CP0769859GBP,LINDSEY & SONS,48.00,0.00,Medical Supplies and Services,"Laboratory, medical & hospital equipment"
05/06/2019,DCC - HILLCREST-CP0769859GBP,DISCLOSURE & BARRING,13.00,0.00,Statutory Bodies,Government services
06/06/2019,DCC - HILLCREST-CP0769859GBP,LIDL GB HONITON,21.75,0.00,General Retail and Wholesale,Grocery stores
08/06/2019,DCC - HILLCREST-CP0769859GBP,HONITON SF CONNECT,3.29,0.00,Automotive Fuel,Service stations
08/06/2019,DCC - HILLCREST-CP0769859GBP,ICELAND,38.94,0.00,General Retail and Wholesale,Grocery stores
09/06/2019,DCC - HILLCREST-CP0769859GBP,TESCO PAY AT PUMP 3792,40.00,0.00,Automotive Fuel,Automated fuel dispensers
13/06/2019,DCC - HILLCREST-CP0769859GBP,ICELAND,27.42,0.00,General Retail and Wholesale,Grocery stores
18/06/2019,DCC - HILLCREST-CP0769859GBP,TESCO STORE 2679,79.20,0.00,General Retail and Wholesale,Grocery stores
20/06/2019,DCC - HILLCREST-CP0769859GBP,THE RANGE,7.99,0.00,General Retail and Wholesale,Department stores
20/06/2019,DCC - HILLCREST-CP0769859GBP,HOME BARGAINS CULLOMPT,19.69,0.00,General Retail and Wholesale,Hardware stores
23/05/2019,DCC - LANDSCORE PRIMARY SCH,AMZN Mktp UK MN9XX4DX4,15.78,0.00,Books and Periodicals,Book stores
23/05/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/05/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,23.88,0.00,General Retail and Wholesale,Miscellaneous retail
24/05/2019,DCC - LANDSCORE PRIMARY SCH,PAYPAL  T3TRAININGC,70.00,0.00,Training and Educational,Business/secretarial school
03/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMKTPLACE AMAZON.CO.UK,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
04/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMKTPLACE AMAZON.CO.UK,40.90,0.00,General Retail and Wholesale,Miscellaneous retail
04/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMKTPLACE AMAZON.CO.UK,11.40,0.00,General Retail and Wholesale,Miscellaneous retail
05/06/2019,DCC - LANDSCORE PRIMARY SCH,PAPERSTONE LIMITED,20.86,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
06/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,36.95,0.00,General Retail and Wholesale,Miscellaneous retail
07/06/2019,DCC - LANDSCORE PRIMARY SCH,SP   WORLDOFWOOLRETAIL,123.89,0.00,Computer Equipment & Services,Computer software stores
08/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,20.99,0.00,General Retail and Wholesale,Miscellaneous retail
08/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMKTPLACE AMAZON.CO.UK,71.74,0.00,General Retail and Wholesale,Miscellaneous retail
11/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,3.84,0.00,General Retail and Wholesale,Miscellaneous retail
13/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,8.23,0.00,General Retail and Wholesale,Miscellaneous retail
17/06/2019,DCC - LANDSCORE PRIMARY SCH,PAYPAL  PRMCOLLECT,12.00,0.00,Leisure Activities,Theatres and ticket agencies
19/06/2019,DCC - LANDSCORE PRIMARY SCH,AMZNMKTPLACE AMAZON.CO.UK,10.27,0.00,General Retail and Wholesale,Miscellaneous retail
23/05/2019,DCC - LYMPSTONE P-CP0691281GBP,AMZNMKTPLACE AMAZON.CO.UK,48.71,0.00,General Retail and Wholesale,Miscellaneous retail
23/05/2019,DCC - LYMPSTONE P-CP0691281GBP,AMZNMKTPLACE AMAZON.CO.UK,33.35,0.00,General Retail and Wholesale,Miscellaneous retail
23/05/2019,DCC - LYMPSTONE P-CP0691281GBP,AMZNMKTPLACE AMAZON.CO.UK,21.35,0.00,General Retail and Wholesale,Miscellaneous retail
23/05/2019,DCC - LYMPSTONE P-CP0691281GBP,WWW.GWR.COM,58.50,0.00,Travel - Air/Rail/Road,Passenger railways
03/06/2019,DCC - LYMPSTONE P-CP0691281GBP,Amazon.co.uk MN0RG1YN4,161.96,0.00,Mail Order / Direct Selling,Direct sales companies
03/06/2019,DCC - LYMPSTONE P-CP0691281GBP,Amazon.co.uk MN5CY9YF4,161.97,0.00,Mail Order / Direct Selling,Direct sales companies
20/06/2019,DCC - LYMPSTONE P-CP0691281GBP,WWW.GWR.COM,72.45,0.00,Travel - Air/Rail/Road,Passenger railways
23/05/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMktplace,39.32,0.00,General Retail and Wholesale,Miscellaneous retail
07/06/2019,DCC - MARPOOL PRI-CP0722471GBP,AMAZON.CO.UK M697744F4 AM,19.98,0.00,General Retail and Wholesale,Miscellaneous retail
11/06/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMKTPLACE AMAZON.CO.UK,38.81,0.00,General Retail and Wholesale,Miscellaneous retail
13/06/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMKTPLACE AMAZON.CO.UK,26.39,0.00,General Retail and Wholesale,Miscellaneous retail
17/06/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMktplace,47.98,0.00,General Retail and Wholesale,Miscellaneous retail
20/06/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMktplace,54.00,0.00,General Retail and Wholesale,Miscellaneous retail
20/06/2019,DCC - MARPOOL PRI-CP0722471GBP,AMZNMKTPLACE AMAZON.CO.UK,71.50,0.00,General Retail and Wholesale,Miscellaneous retail
24/05/2019,DCC - NEWTOEN PRI-CP0732478GBP,AMZNMktplace,99.99,0.00,General Retail and Wholesale,Miscellaneous retail
14/06/2019,DCC - NEWTOEN PRI-CP0732478GBP,AMZNMktplace,6.94,0.00,General Retail and Wholesale,Miscellaneous retail
16/06/2019,DCC - NEWTOEN PRI-CP0732478GBP,Amazon.co.uk M62I61E64,19.97,0.00,Mail Order / Direct Selling,Direct sales companies
17/06/2019,DCC - NEWTOEN PRI-CP0732478GBP,AMZNMktplace,7.30,0.00,General Retail and Wholesale,Miscellaneous retail
24/05/2019,DCC - SIDMOUTH CO-CP0697845GBP,STEM LEARNING LIMITED,97.20,0.00,Training and Educational,Schools
27/05/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  YANPING,9.98,0.00,General Retail and Wholesale,Children/infants shops
28/05/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  SILICONCONN,18.99,0.00,General Retail and Wholesale,Electronics shops
28/05/2019,DCC - SIDMOUTH CO-CP0697845GBP,AMAZON.CO.UK MN6ID29U4 AM,62.68,0.00,General Retail and Wholesale,Miscellaneous retail
30/05/2019,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  HECHUNYU,119.00,0.00,General Retail and Wholesale,Electronics shops
