Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
24/02/2022,DCC - TOTNES DIST-CP0666223GBP,PREMIER INN 44536540,131.00,0.00,Hotels and Accommodation,Premier Inn
24/02/2022,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,103.00,0.00,Statutory Bodies,Government services
24/02/2022,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,54.70,0.00,Travel - Air/Rail/Road,Passenger railways
24/02/2022,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,169.00,0.00,Travel - Air/Rail/Road,Passenger railways
24/02/2022,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,299.00,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC EAST DEVON LEARN DISB SERV,TESCO-STORES 6457,45.96,0.00,General Retail and Wholesale,Grocery stores
24/02/2022,DCC KING EDWARD VI COMMUNITY C,AMZNMktplace,10.95,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC KING EDWARD VI COMMUNITY C,AMZNMktplace,4.29,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC LAMPARD SC-CP0682503GBP,ZENDESK INC,18.63,0.00,Computer Equipment & Services,"Computers, peripherals & software"
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,AMZNMktplace,10.48,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,AMZNMktplace,111.46,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R2S32VP4,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R2ST3VB4,22.41,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R3SB5VB4,22.41,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R4QB9VF4,22.41,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R5706MX4,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R5QO4VD4,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R5S15VG4,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R6418V54,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R7H52V44,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R7H71VT4,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R8S50VX4,22.42,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC LEARN DVN EXT-CP0707517GBP,Amazon.co.uk 2R8SR1VE4,22.41,0.00,Mail Order / Direct Selling,Direct sales companies
24/02/2022,DCC ST PETERS SCH-CP0685708GBP,HTTPS://WWW.HOCKEYFACT,-192.16,0.00,General Retail and Wholesale,Sporting goods shops
24/02/2022,DCC ST PETERS SCH-CP0685708GBP,SP   TOTAL-HOCKEY,210.00,0.00,General Retail and Wholesale,Sporting goods shops
24/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,ARGOS LTD,77.95,0.00,General Retail and Wholesale,Discount stores
24/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,GEN REGISTER OFFICE,70.00,0.00,Statutory Bodies,Government services
24/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,thetrainline.com,9.86,0.00,Travel - Air/Rail/Road,Passenger railways
24/02/2022,DCC TOTNES FULLFILLING LIVES S,AMZNMktplace,36.99,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC-APPLEDORE PRI-CP0693356GBP,TAMAR TRADING CO.LIMIT,12.72,0.00,Building Materials,Timber & building supplies
24/02/2022,DCC-ATKINSON UNIT-CP0630370GBP,AMZNMktplace,124.46,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC-BARNES CHILDR-CP0770656GBP,TIGER,6.00,0.00,General Retail and Wholesale,"Gift, card & novelty shops"
24/02/2022,DCC-EARLY HELP-CP0752620GBP,AMZNMktplace,34.19,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,DCC-STOKE HILL IN-CP0711144GBP,WATERSTONES,35.94,0.00,Books and Periodicals,Book stores
24/02/2022,DCC-WELLAND HOUSE-CP0770668GBP,HARTLEYS DIRECT,22.90,0.00,General Retail and Wholesale,Furniture & home furnishing
24/02/2022,DCC-WELLAND HOUSE-CP0770668GBP,SP   BEDBASICS,18.99,0.00,General Retail and Wholesale,Furniture & home furnishing
24/02/2022,DECOY PRIMARY-CP0636389GBP,HOME BARGAINS,29.44,0.00,General Retail and Wholesale,Hardware stores
24/02/2022,DEVON COUNTY COUNCIL- MARLAND,MODELSPORT,18.97,0.00,General Retail and Wholesale,Miscellaneous retail
24/02/2022,EAST DEVON OFFICE-CP0681221GBP,ARGOS LTD,58.95,0.00,General Retail and Wholesale,Discount stores
24/02/2022,EAST DEVON OFFICE-CP0681221GBP,WW.LADYSMILE.CO.UK,511.48,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
24/02/2022,EAST DEVON OFFICE-CP0681221GBP,thetrainline.com,22.53,0.00,Travel - Air/Rail/Road,Passenger railways
25/02/2022,BOW PRIMARY SCH-CP0728252GBP,HPI INSTANT INK UK,10.99,0.00,General Retail and Wholesale,Electronics shops
25/02/2022,DCC - HILLCREST-CP0769859GBP,MCDONALDS,6.35,0.00,Restaurants and Bars,Fast food restaurants
25/02/2022,DCC - TOTNES DIST-CP0666223GBP,TRAVELODGE GB0000,142.75,0.00,Hotels and Accommodation,Travelodge
25/02/2022,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,147.10,0.00,Travel - Air/Rail/Road,Passenger railways
25/02/2022,DCC BISHOPSTEIGNT-CP0685957GBP,HOME BARGAINS,8.45,0.00,General Retail and Wholesale,Hardware stores
25/02/2022,DCC BISHOPSTEIGNT-CP0685957GBP,TESCO STORE 2920,11.61,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,DCC COMM SERV'S DEVON-TIVERTON,B&M 548 - TIVERTON,10.99,0.00,General Retail and Wholesale,Misc. general merchandise
25/02/2022,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,45.93,0.00,General Retail and Wholesale,Miscellaneous retail
25/02/2022,DCC COURT OF PROTECT-C 0509893,CURRYS ONLINE,444.99,0.00,General Retail and Wholesale,Electronics shops
25/02/2022,DCC EASTERN PHN B-CP0769115GBP,ROYAL MAIL GROUP LTD,4.02,0.00,Mail and Courier Services,Postal services
25/02/2022,DCC EXETER CHILD-CP0670651GBP,ARGOS LTD,382.95,0.00,General Retail and Wholesale,Discount stores
25/02/2022,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,68.00,0.00,Travel - Air/Rail/Road,Passenger railways
25/02/2022,DCC HAZELDOWN-CP0682508GBP,MAKRO SELF SERVICE EXETER,53.94,0.00,General Retail and Wholesale,Wholesale clubs
25/02/2022,DCC INTERVENTION-CP0687923GBP,AMZNMktplace,56.44,0.00,General Retail and Wholesale,Miscellaneous retail
25/02/2022,DCC LEARN DVN EXT-CP0707517GBP,LINKEDIN-759 3441814,369.36,0.00,Mail Order / Direct Selling,Continuous subscriptions
25/02/2022,DCC LEARN DVN EXT-CP0707517GBP,FACEBK HVHTPA7X32,250.38,0.00,Print and Advertising,Advertising services
25/02/2022,DCC ST HORRABRIDGE-C 0514361,TESCO STORE 3031,28.73,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORES 6269,7.00,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,DCC-BARNES CHILDR-CP0770656GBP,HOMEBASE LTD 226,-28.50,0.00,General Retail and Wholesale,Home supply warehouse stores
25/02/2022,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,28.00,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,DCC-CHILDRENS SOC-CP0762919GBP,STAGECOACH SERVICE,47.99,0.00,Travel - Air/Rail/Road,"Buses, charter & tour"
25/02/2022,DCC-CHILDRENS SOC-CP0762919GBP,thetrainline.com,37.98,0.00,Travel - Air/Rail/Road,Passenger railways
25/02/2022,DCC-NEW TREETOPS-CP0687057GBP,ICELAND FOODS,101.76,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,DCC-PAYHEMBURY-CP0737593GBP,MILK AND MORE (RECUR,7.05,0.00,Catering and Catering Supplies,Dairy produce stores
25/02/2022,DCC-STOKE HILL JU-CP0711150GBP,O2,80.52,0.00,Telecommunication Services,Phone services
25/02/2022,DCC-WELLAND HOUSE-CP0770668GBP,ARGOS LTD,21.00,0.00,General Retail and Wholesale,Discount stores
25/02/2022,DCC-WELLAND HOUSE-CP0770668GBP,TESCO STORES 6269,140.43,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,DECOY PRIMARY-CP0636389GBP,SMARTY CO UK,5.00,0.00,Telecommunication Services,Phone services
25/02/2022,DEVON COUNTY COUNCIL- MARLAND,MIRAFIT,104.90,0.00,General Retail and Wholesale,Sporting goods shops
25/02/2022,DEVON COUNTY COUNCIL- MARLAND,WEBCARTRIDGE.CO.UK ORDER,51.00,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies
25/02/2022,EXE VALLEY FEDERA-CP0686094GBP,BARTON PLACE FARM,6.50,0.00,General Retail and Wholesale,Grocery stores
25/02/2022,EXE VALLEY FEDERA-CP0686094GBP,WM MORRISONS STORE,6.00,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC - HILLCREST-CP0769859GBP,ALDI 22 780,7.72,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC - HILLCREST-CP0769859GBP,LIDL GB HONITON,34.51,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC - HILLCREST-CP0769859GBP,TESCO STORE 2679,9.95,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC - HILLCREST-CP0769859GBP,KFC,19.04,0.00,Restaurants and Bars,Fast food restaurants
26/02/2022,DCC LEARN DVN EXT-CP0707517GBP,FACEBK 8HMCEAFW32,250.00,0.00,Print and Advertising,Advertising services
26/02/2022,DCC MAPLETON RES-CP0687802GBP,TESCO STORE 2920,37.80,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC MAPLETON RES-CP0687802GBP,TESCO STORE 2920,38.87,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC UNITED SCH-CP0691296GBP,ASDA STORES LTD 5762,3.14,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC-APPLEDORE PRI-CP0693356GBP,LLOYDS AT SAINSBUR,102.90,0.00,Medical Supplies and Services,Chemists & pharmacies
26/02/2022,DCC-CULM VALLEY F-CP0693265GBP,ALDI 46 780,8.50,0.00,General Retail and Wholesale,Grocery stores
26/02/2022,DCC-TRINITY PRIMA-CP0711159GBP,ZOOM.US 888-799-9666,14.39,0.00,Telecommunication Services,Phone services
26/02/2022,EAST DEVON OFFICE-CP0681221GBP,CS  TESCO STORES GC,2500.00,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
27/02/2022,D C C WESTCROFT JUNIOR SCHOOL,Amazon Prime 2R5PW4694,96.00,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/02/2022,DCC - HILLCREST-CP0769859GBP,TESCO STORES 5138,128.36,0.00,General Retail and Wholesale,Grocery stores
27/02/2022,DCC LAMPARD SC-CP0682503GBP,ZOOM.US 888-799-9666,14.39,0.00,Telecommunication Services,Phone services
27/02/2022,DCC OTTERY ST MAR-CP0730864GBP,TOOLSTATION UK,17.58,0.00,General Retail and Wholesale,Hardware stores
27/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,HALFORDS ON LINE,-44.99,0.00,"Vehicles, Servicing and Spares",Automotive parts & accessories
27/02/2022,DCC TOTNES FULLFILLING LIVES S,AMZNMktplace,15.98,0.00,General Retail and Wholesale,Miscellaneous retail
27/02/2022,DCC UNITED SCH-CP0691296GBP,TESCO PFS 5616,6.50,0.00,Automotive Fuel,Service stations
27/02/2022,DCC WEST BERRY FE-CP0691442GBP,TESCO STORES 6269,3.04,0.00,General Retail and Wholesale,Grocery stores
27/02/2022,DCC-BARNES CHILDR-CP0770656GBP,MFG TIVERTON,96.82,0.00,Automotive Fuel,Service stations
27/02/2022,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5078,6.00,0.00,General Retail and Wholesale,Grocery stores
27/02/2022,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,27.20,0.00,General Retail and Wholesale,Grocery stores
27/02/2022,DCC-BARNES CHILDR-CP0770656GBP,LEMUR ATTRACTIONS,52.50,0.00,Leisure Activities,"Member clubs, sport, recreation & golf"
27/02/2022,DEVON COUNTY COUNCIL- MARLAND,AMZNMktplace,75.96,0.00,General Retail and Wholesale,Miscellaneous retail
27/02/2022,EXE VALLEY FEDERA-CP0686094GBP,Amazon.co.uk 2R7GB66F4,23.76,0.00,Mail Order / Direct Selling,Direct sales companies
27/02/2022,KINGSBRIDGE PRIMA-CP0681220GBP,TESCO STORE 2920,69.76,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,CHUDLEIGH-CP0685924GBP,AMZNMktplace,23.98,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  ONE COM,132.88,0.00,Computer Equipment & Services,"Programming, data processing & system design"
28/02/2022,CULLOMPTON COM CO-CP0727728GBP,TESCO SUBSCRIPTION,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
28/02/2022,D C C WESTCROFT JUNIOR SCHOOL,WWW.THEWORKS.CO.UK,70.75,0.00,General Retail and Wholesale,Discount stores
28/02/2022,D C C WESTCROFT JUNIOR SCHOOL,DVLA VEHICLE TAX,153.75,0.00,Statutory Bodies,Tax payments
28/02/2022,DCC - HILLCREST-CP0769859GBP,B&M 008 - EXETER,5.98,0.00,General Retail and Wholesale,Misc. general merchandise
28/02/2022,DCC - LANDSCORE PRIMARY SCH,PSHE ASSOCIATION,50.00,0.00,Clubs/Associations/Organisations,Charitable organisations
28/02/2022,DCC - LYMPSTONE P-CP0691281GBP,MIP TESCO MOBILE TOPUP,10.00,0.00,Telecommunication Services,Phone services
28/02/2022,DCC - ST ANDREWS-CP0687779GBP,TESCO STORE 3031,68.85,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC - WOLBOROUGH-CP0704784GBP,WAYFAIR UK3713646614,112.99,0.00,General Retail and Wholesale,Furniture & home furnishing
28/02/2022,DCC AONB-CP0698262GBP,CAMPAIGNMONITOR,6.93,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
28/02/2022,DCC BEACON PRIM-CP0677493GBP,EB  DEVON SCHOOL BUSIN,48.00,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
28/02/2022,DCC BERRY POMEROY-CP0714901GBP,BERKSHIRE OFFICE F,720.00,0.00,"Office Stationery, Equipment and Supplies",Office & commercial furniture
28/02/2022,DCC BIDWELL BROOK-CP0687798GBP,PARKERS PACKAGING LTD,135.60,0.00,Print and Advertising,Publishing & printing services
28/02/2022,DCC BISHOPSTEIGNT-CP0685957GBP,PPOINT_ SUPPLY STORES,2.65,0.00,Catering and Catering Supplies,Misc Food stores
28/02/2022,DCC CAEN PRIMARY-CP0816812GBP,THECHILDRENSBOOKSHOW,120.00,0.00,Clubs/Associations/Organisations,Charitable organisations
28/02/2022,DCC CANADA HILL P-CP0685889GBP,SCREWFIX DIRECT,44.37,0.00,Building Materials,Timber & building supplies
28/02/2022,DCC CANADA HILL P-CP0685889GBP,AMZNMktplace,29.39,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC CANADA HILL P-CP0685889GBP,ZOOM.US 888-799-9666,143.88,0.00,Telecommunication Services,Phone services
28/02/2022,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,187.47,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC EXETER CHILD-CP0670651GBP,MARKS&SPENCER PLC,30.00,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC EXETER CHILD-CP0714942GBP,AMZNMktplace,47.57,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC EXETER CHILD-CP0714942GBP,AMZNMktplace,74.95,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC EXETER CHILD-CP0714942GBP,AMZNMktplace,99.96,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC EXETER CHILD-CP0714942GBP,TESCO STORE 2487,61.70,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC GREENFIELDS-CP0697772GBP,CO-OP GROUP 380629,6.30,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC GREENFIELDS-CP0697772GBP,BOOTS 0319,6.65,0.00,Medical Supplies and Services,Chemists & pharmacies
28/02/2022,DCC GT TORRINGTON-CP0715578GBP,Prime Video 2R1CR6294,6.49,0.00,General Retail and Wholesale,Record shops
28/02/2022,DCC GT TORRINGTON-CP0715578GBP,Amazon.co.uk 2R29R39H4,2.40,0.00,Mail Order / Direct Selling,Direct sales companies
28/02/2022,DCC GT TORRINGTON-CP0715578GBP,Amazon.co.uk 2R4525974,2.40,0.00,Mail Order / Direct Selling,Direct sales companies
28/02/2022,DCC HAZELDOWN-CP0682508GBP,WM MORRISONS STORE,9.60,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC HAZELDOWN-CP0682508GBP,WM MORRISONS STORE PICK,83.76,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC INTERVENTION-CP0687923GBP,TESCO STORE 2487,80.40,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC INTERVENTION-CP0687923GBP,Amazon Prime 2R4B07KW4,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
28/02/2022,DCC LAMPARD SC-CP0682503GBP,B&M 449 - BARNSTAPLE,81.94,0.00,General Retail and Wholesale,Misc. general merchandise
28/02/2022,DCC LAMPARD SC-CP0682503GBP,EBAY COMMERCE UK LTD,3.85,0.00,General Retail and Wholesale,Department stores
28/02/2022,DCC LAMPARD SC-CP0682503GBP,WWW.NISBETS.COM,806.60,0.00,Mail Order / Direct Selling,Catalogue sales
28/02/2022,DCC LAMPARD SC-CP0682503GBP,ZOOM.US 888-799-9666,14.39,0.00,Telecommunication Services,Phone services
28/02/2022,DCC LEARN DVN EXT-CP0707517GBP,FACEBK 4BTQDABX32,250.00,0.00,Print and Advertising,Advertising services
28/02/2022,DCC LEARN DVN EXT-CP0707517GBP,FACEBK SW7L3AKW32,3.06,0.00,Print and Advertising,Advertising services
28/02/2022,DCC OTTERY ST MAR-CP0730864GBP,PULLEN AND SYMES OPTIC,69.10,0.00,Medical Supplies and Services,Optometrists & ophthalmologists
28/02/2022,DCC ST HORRABRIDGE-C 0514361,WM MORRISONS STORE,11.75,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC ST PETERS PRI-CP0695111GBP,TESCO STORE 2490,27.24,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC ST PETERS PRI-CP0695111GBP,AMZNMktplace,99.80,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC TEIGNBRIDGE C-CP0686768GBP,ARGOS LTD,133.93,0.00,General Retail and Wholesale,Discount stores
28/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,GEN REGISTER OFFICE,35.00,0.00,Statutory Bodies,Government services
28/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,thetrainline.com,-4.00,0.00,Travel - Air/Rail/Road,Passenger railways
28/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,thetrainline.com,13.63,0.00,Travel - Air/Rail/Road,Passenger railways
28/02/2022,DCC TEIGNBRIDGE-CP0684146GBP,HALFORDS ON LINE,44.99,0.00,"Vehicles, Servicing and Spares",Automotive parts & accessories
28/02/2022,DCC TOTNES FULLFILLING LIVES S,AMZNMktplace,8.38,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC UNITED SCH-CP0691296GBP,TEX PEAMORE GARAGE,65.02,0.00,Automotive Fuel,Service stations
28/02/2022,DCC UNITED SCH-CP0691296GBP,ASDA STORES LTD 5762,3.60,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC WEST EXE-CP0685673GBP,TESCO STORE 2487,46.48,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC WEST EXE-CP0685673GBP,TESCO STORES 5930,65.22,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC WHITCHURCH - C 0559309,SCREWFIX DIR LTD,6.82,0.00,Building Materials,Timber & building supplies
28/02/2022,DCC WHITCHURCH - C 0559309,WM MORRISONS STORE PICK,81.63,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC WHITCHURCH - C 0559309,TSOHOST,10.54,0.00,Mail Order / Direct Selling,Continuous subscriptions
28/02/2022,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,58.15,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC-ABBOTSKERSWEL-CP0808806GBP,CENTRAL CONVENIENCE,1.69,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC-ABBOTSKERSWEL-CP0808806GBP,CENTRAL CONVENIENCE,8.61,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC-ABBOTSKERSWEL-CP0808806GBP,CURRYS ONLINE,169.99,0.00,General Retail and Wholesale,Electronics shops
28/02/2022,DCC-ABBOTSKERSWEL-CP0808806GBP,TESCO STORE 2920,43.42,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC-BARNES CHILDR-CP0770656GBP,SPLASHDOWN POOLE,-9.00,0.00,Leisure Activities,"Member clubs, sport, recreation & golf"
28/02/2022,DCC-BASSETTS FARM PR 0487469,AMZNMktplace,10.98,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC-BASSETTS FARM PR 0487469,AMZNMktplace,12.97,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC-BASSETTS FARM PR 0487469,TESCO STORE 2487,108.80,0.00,General Retail and Wholesale,Grocery stores
28/02/2022,DCC-BICKLEIGH DOW-CP0848412GBP,thetrainline.com,133.68,0.00,Travel - Air/Rail/Road,Passenger railways
28/02/2022,DCC-CHILDRENS SOC-CP0762919GBP,PREMIER INN 44536540,147.50,0.00,Hotels and Accommodation,Premier Inn
28/02/2022,DCC-CHILDRENS SOC-CP0762919GBP,thetrainline.com,36.41,0.00,Travel - Air/Rail/Road,Passenger railways
28/02/2022,DCC-CHILDRENS SOC-CP0762919GBP,thetrainline.com,173.14,0.00,Travel - Air/Rail/Road,Passenger railways
28/02/2022,DCC-CHILDRENS SOC-CP0762919GBP,thetrainline.com,50.09,0.00,Travel - Air/Rail/Road,Passenger railways
28/02/2022,DCC-COPPLESTONE-CP0695955GBP,AMZNMktplace,12.99,0.00,General Retail and Wholesale,Miscellaneous retail
28/02/2022,DCC-CULM VALLEY F-CP0693265GBP,SMARTSURVEY,54.00,0.00,Professional Services,Professional services
28/02/2022,DCC-LIPTON PRIMAR-CP0687048GBP,TESCO STORE 2800,54.04,0.00,General Retail and Wholesale,Grocery stores
